HTS Number,Country,District,Year,Month,calculated_duties,charges_ins_freight,customs_value,landed_duty_paid,qty_first_kilograms,qty_first_number,qty_second_kilograms,kg_total,date,usd_per_kg_landed,baseline,price_ratio,price_outlier
848210,India,"St. Louis, MO",2026,January,2217,263,3757,6237,0.0,38.0,3.0,3.0,2026-01-01,2079.0,19.756632433767113,105.23048434340816,True
848210,India,"St. Louis, MO",2026,May,4117,477,21670,26264,0.0,59.0,19.0,19.0,2026-05-01,1382.3157894736842,21.28324157274191,64.94855516953102,True
848210,India,"St. Louis, MO",2026,June,868,177,4568,5613,0.0,31.0,148.0,148.0,2026-06-01,37.92567567567568,26.783040048855483,1.4160332660704196,False
848210,India,"Tampa, FL",2022,December,50,250,2084,2384,0.0,124.0,174.0,174.0,2022-12-01,13.701149425287356,25.779643344526733,0.5314716438152836,False
848210,India,"Tampa, FL",2025,July,1299,219,3822,5340,0.0,1970.0,183.0,183.0,2025-07-01,29.18032786885246,19.122754636372463,1.5259479308148405,False
848210,India,"Tampa, FL",2025,October,6662,698,11291,18651,0.0,8904.0,250.0,250.0,2025-10-01,74.604,23.60797436810253,3.160118646214721,True
848210,India,"Washington, DC",2025,July,1329,85,3554,4968,0.0,119.0,29.0,29.0,2025-07-01,171.31034482758622,19.122754636372463,8.958455415295928,True
848210,India,"Wilmington, NC",2022,January,3768,100,41866,45734,0.0,4739.0,1376.0,1376.0,2022-01-01,33.236918604651166,23.868897390259903,1.392478171958376,False
848210,India,"Wilmington, NC",2022,March,1017,831,11300,13148,0.0,24.0,40.0,40.0,2022-03-01,328.7,22.167764095917043,14.8278373307185,True
848210,India,"Wilmington, NC",2022,April,2858,801,31760,35419,0.0,5610.0,909.0,909.0,2022-04-01,38.964796479647966,22.167764095917043,1.7577233459834893,False
848210,India,"Wilmington, NC",2023,June,1122,1543,12463,15128,0.0,850.0,2188.0,2188.0,2023-06-01,6.914076782449726,19.957918931421304,0.3464327521425271,False
848210,India,"Wilmington, NC",2024,February,2787,1382,30964,35133,0.0,44123.0,2538.0,2538.0,2024-02-01,13.842789598108746,16.340052236273223,0.8471692377689704,False
848210,India,"Wilmington, NC",2024,July,4096,540,56975,61611,0.0,2770.0,1535.0,1535.0,2024-07-01,40.13745928338762,19.00681925185669,2.1117399366791356,False
848210,India,"Wilmington, NC",2024,August,542,103,6025,6670,0.0,500.0,19.0,19.0,2024-08-01,351.05263157894734,18.806624862103003,18.666434522568117,True
848210,India,"Wilmington, NC",2024,September,1095,89,12172,13356,0.0,582.0,318.0,318.0,2024-09-01,42.0,19.575663390186097,2.145521158739169,False
848210,India,"Wilmington, NC",2024,November,518,86,5762,6366,0.0,500.0,34.0,34.0,2024-11-01,187.23529411764707,21.653458117615823,8.646900328835919,True
848210,India,"Wilmington, NC",2024,December,2885,505,32044,35434,0.0,2560.0,599.0,599.0,2024-12-01,59.15525876460768,17.140152576677565,3.4512679219145137,True
848210,India,"Wilmington, NC",2025,March,117,215,4885,5217,0.0,350.0,368.0,368.0,2025-03-01,14.17663043478261,21.816645807259075,0.649807975067625,False
848210,India,"Wilmington, NC",2025,April,1185,628,6235,8048,0.0,508.0,41.0,41.0,2025-04-01,196.29268292682926,20.201037821644466,9.71696031955897,True
848210,India,"Wilmington, NC",2025,May,891,50,9897,10838,0.0,138.0,444.0,444.0,2025-05-01,24.40990990990991,19.122754636372463,1.2764850239452954,False
848210,India,"Wilmington, NC",2025,June,1558,575,8200,10333,0.0,2.0,2.0,2.0,2025-06-01,5166.5,17.589318917429928,293.72939476811223,True
848210,India,"Wilmington, NC",2025,July,1417,88,7459,8964,0.0,766.0,134.0,134.0,2025-07-01,66.8955223880597,19.122754636372463,3.4982157989320735,True
848210,India,"Wilmington, NC",2025,August,1925,975,7373,10273,0.0,5751.0,244.0,244.0,2025-08-01,42.10245901639344,20.679670508451355,2.035934711783103,False
848210,India,"Wilmington, NC",2025,September,10461,419,15520,26400,0.0,4000.0,873.0,873.0,2025-09-01,30.240549828178693,23.60797436810253,1.2809464021207022,False
848210,India,"Wilmington, NC",2025,October,1593,101,2701,4395,0.0,504.0,473.0,473.0,2025-10-01,9.291754756871036,23.60797436810253,0.3935854305833802,False
848210,India,"Wilmington, NC",2025,November,5457,46,9250,14753,0.0,562.0,325.0,325.0,2025-11-01,45.393846153846155,19.756632433767113,2.297650994218079,False
848210,India,"Wilmington, NC",2026,January,9085,85,15274,24444,0.0,836.0,705.0,705.0,2026-01-01,34.672340425531914,19.756632433767113,1.7549721867716468,False
848210,India,"Wilmington, NC",2026,April,1220,385,3587,5192,0.0,58.0,118.0,118.0,2026-04-01,44.0,17.952031470770606,2.450976095470897,False
848210,India,"Wilmington, NC",2026,May,7868,4100,23139,35107,0.0,2562.0,566.0,566.0,2026-05-01,62.02650176678445,21.28324157274191,2.914335278993575,False
848210,Mexico,"Boston, MA",2025,January,382,18,4243,4643,0.0,10.0,25.0,25.0,2025-01-01,185.72,16.019503723021245,11.593367885242676,True
848210,Mexico,"Buffalo, NY",2022,November,1837,7,20408,22252,0.0,583.0,40.0,40.0,2022-11-01,556.3,18.094739606335867,30.74374166761768,True
848210,Mexico,"Buffalo, NY",2023,May,427,83,4741,5251,0.0,5.0,17.0,17.0,2023-05-01,308.88235294117646,15.99605468968214,19.309908532659207,True
848210,Mexico,"Buffalo, NY",2023,September,1235,60,13720,15015,0.0,12.0,34.0,34.0,2023-09-01,441.61764705882354,17.046420601893733,25.90676702003722,True
848210,Mexico,"Buffalo, NY",2023,October,454,252,5043,5749,0.0,1.0,1.0,1.0,2023-10-01,5749.0,17.046420601893733,337.25555260330304,True
848210,Mexico,"Buffalo, NY",2024,August,1290,59,14335,15684,0.0,48.0,69.0,69.0,2024-08-01,227.30434782608697,14.24675373795875,15.954816936328594,True
848210,Mexico,"Charleston, SC",2022,March,255,64,2838,3157,0.0,25.0,14.0,14.0,2022-03-01,225.5,15.368789722427378,14.672593227749886,True
848210,Mexico,"Chicago, IL",2022,June,213,41,2367,2621,0.0,36.0,10.0,10.0,2022-06-01,262.1,18.938451477431467,13.839568684500883,True
848210,Mexico,"Chicago, IL",2022,September,5252,2192,58361,65805,0.0,1509.0,2211.0,2211.0,2022-09-01,29.762550881953867,15.421047128288409,1.9299954558440695,False
848210,Mexico,"Chicago, IL",2022,October,470,119,5217,5806,0.0,137.0,101.0,101.0,2022-10-01,57.48514851485149,15.421047128288409,3.727707206691599,True
848210,Mexico,"Chicago, IL",2022,December,2018,391,22417,24826,0.0,537.0,451.0,451.0,2022-12-01,55.04656319290466,19.259696259961405,2.8581220830226615,False
848210,Mexico,"Chicago, IL",2023,January,986,178,10956,12120,0.0,308.0,177.0,177.0,2023-01-01,68.47457627118644,19.87158821818786,3.4458532211589277,True
848210,Mexico,"Chicago, IL",2023,February,621,92,6901,7614,0.0,194.0,106.0,106.0,2023-02-01,71.83018867924528,19.87158821818786,3.6147180532606495,True
848210,Mexico,"Chicago, IL",2023,April,784,176,8715,9675,0.0,245.0,213.0,213.0,2023-04-01,45.42253521126761,15.971209021931784,2.844026094010356,False
848210,Mexico,"Chicago, IL",2023,May,642,108,7126,7876,0.0,168.0,142.0,142.0,2023-05-01,55.46478873239437,15.99605468968214,3.467404294895951,True
848210,Mexico,"Chicago, IL",2023,June,613,112,6816,7541,0.0,188.0,116.0,116.0,2023-06-01,65.00862068965517,19.752538711160508,3.2911526786642487,True
848210,Mexico,"Chicago, IL",2024,February,1573,254,17474,19301,0.0,349.0,326.0,326.0,2024-02-01,59.20552147239264,14.273686401567634,4.147878817478453,True
848210,Mexico,"Chicago, IL",2024,June,197,48,2193,2438,0.0,1.0,7.0,7.0,2024-06-01,348.2857142857143,14.914197361146833,23.35262876385409,True
848210,Mexico,"Chicago, IL",2024,July,1755,215,19500,21470,0.0,500.0,513.0,513.0,2024-07-01,41.851851851851855,14.54658433337217,2.8770913427310267,False
848210,Mexico,"Chicago, IL",2024,August,395,46,4386,4827,0.0,2.0,7.0,7.0,2024-08-01,689.5714285714286,14.24675373795875,48.40200380063769,True
848210,Mexico,"Chicago, IL",2024,September,1451,153,16122,17726,0.0,250.0,295.0,295.0,2024-09-01,60.088135593220336,14.24675373795875,4.217672088563079,True
848210,Mexico,"Chicago, IL",2024,November,2466,422,27393,30281,0.0,708.0,559.0,559.0,2024-11-01,54.169946332737034,15.867760143078387,3.413836977890436,True
848210,Mexico,"Chicago, IL",2025,March,4238,275,26374,30887,0.0,637.0,413.0,413.0,2025-03-01,74.78692493946731,17.20109699417507,4.347799734214215,True
848210,Mexico,"Chicago, IL",2025,April,1207,42,3549,4798,0.0,2.0,84.0,84.0,2025-04-01,57.11904761904762,17.20109699417507,3.3206630738952434,True
848210,Mexico,"Chicago, IL",2025,June,1945,115,5720,7780,0.0,150.0,112.0,112.0,2025-06-01,69.46428571428571,14.637430281095732,4.745661252029938,True
848210,Mexico,"Chicago, IL",2025,September,5557,75,6616,12248,0.0,171.0,92.0,92.0,2025-09-01,133.1304347826087,17.308310663704404,7.69170587293558,True
848210,Mexico,"Chicago, IL",2025,October,25494,382,41718,67594,0.0,1303.0,743.0,743.0,2025-10-01,90.97442799461642,17.308310663704404,5.256112497760406,True
848210,Mexico,"Cleveland, OH",2022,January,0,140,5059,5199,0.0,1.0,1.0,1.0,2022-01-01,5199.0,13.758687650098427,377.87034143207745,True
848210,Mexico,"Cleveland, OH",2022,March,648,155,7203,8006,0.0,80.0,19.0,19.0,2022-03-01,421.36842105263156,15.368789722427378,27.417150514964543,True
848210,Mexico,"Cleveland, OH",2022,April,613,464,6816,7893,0.0,15.0,11.0,11.0,2022-04-01,717.5454545454545,15.222920912040028,47.13585905697884,True
848210,Mexico,"Cleveland, OH",2022,June,540,75,6000,6615,0.0,5.0,4.0,4.0,2022-06-01,1653.75,18.938451477431467,87.32234533381661,True
848210,Mexico,"Cleveland, OH",2022,August,432,75,4800,5307,0.0,4.0,4.0,4.0,2022-08-01,1326.75,18.925680652462134,70.10315900196682,True
848210,Mexico,"Cleveland, OH",2022,September,2197,1264,24413,27874,0.0,750.0,532.0,532.0,2022-09-01,52.39473684210526,15.421047128288409,3.3976121340030287,True
848210,Mexico,"Cleveland, OH",2022,October,649,225,20434,21308,0.0,424.0,358.0,358.0,2022-10-01,59.5195530726257,15.421047128288409,3.8596310988144817,True
848210,Mexico,"Cleveland, OH",2022,November,593,192,6591,7376,0.0,120.0,114.0,114.0,2022-11-01,64.70175438596492,18.094739606335867,3.575721772935026,True
848210,Mexico,"Cleveland, OH",2023,January,675,93,7500,8268,0.0,6.0,17.0,17.0,2023-01-01,486.3529411764706,19.87158821818786,24.474789626091717,True
848210,Mexico,"Cleveland, OH",2023,February,1418,778,21183,23379,0.0,1394.0,67.0,67.0,2023-02-01,348.94029850746267,19.87158821818786,17.559758921941036,True
848210,Mexico,"Cleveland, OH",2023,March,270,466,3000,3736,0.0,1.0,60.0,60.0,2023-03-01,62.266666666666666,15.99605468968214,3.8926265178894544,True
848210,Mexico,"Cleveland, OH",2023,April,0,111,7722,7833,0.0,39.0,11.0,11.0,2023-04-01,712.0909090909091,15.971209021931784,44.58591131786332,True
848210,Mexico,"Cleveland, OH",2023,May,0,103,5544,5647,0.0,28.0,6.0,6.0,2023-05-01,941.1666666666666,15.99605468968214,58.83742491039012,True
848210,Mexico,"Cleveland, OH",2023,June,475,750,19778,21003,0.0,899.0,34.0,34.0,2023-06-01,617.7352941176471,19.752538711160508,31.273716414417986,True
848210,Mexico,"Cleveland, OH",2023,July,1603,2344,52905,56852,0.0,436.0,193.0,193.0,2023-07-01,294.5699481865285,19.752538711160508,14.913017131316476,True
848210,Mexico,"Cleveland, OH",2023,August,3690,2777,74835,81302,0.0,740.0,244.0,244.0,2023-08-01,333.2049180327869,18.715275394502203,17.803901412568536,True
848210,Mexico,"Cleveland, OH",2023,September,1138,548,12640,14326,0.0,5.0,19.0,19.0,2023-09-01,754.0,17.046420601893733,44.23215979524969,True
848210,Mexico,"Cleveland, OH",2023,October,2179,1563,90796,94538,0.0,332.0,96.0,96.0,2023-10-01,984.7708333333334,17.046420601893733,57.769948092441915,True
848210,Mexico,"Cleveland, OH",2024,January,3962,300,44015,48277,0.0,204.0,195.0,195.0,2024-01-01,247.57435897435897,15.234181372063052,16.251241397740547,True
848210,Mexico,"Cleveland, OH",2024,February,794,4259,16751,21804,0.0,416.0,230.0,230.0,2024-02-01,94.8,14.273686401567634,6.641591900855298,True
848210,Mexico,"Cleveland, OH",2024,March,307,750,12794,13851,0.0,75.0,24.0,24.0,2024-03-01,577.125,14.119006791594487,40.875750576420266,True
848210,Mexico,"Cleveland, OH",2024,April,243,75,10113,10431,0.0,19440.0,4666.0,4666.0,2024-04-01,2.235533647663952,14.273686401567634,0.15661922118580596,True
848210,Mexico,"Cleveland, OH",2024,May,2082,500,23141,25723,0.0,377.0,110.0,110.0,2024-05-01,233.84545454545454,14.54658433337217,16.075626359170517,True
848210,Mexico,"Cleveland, OH",2024,August,1542,160,17138,18840,0.0,97.0,287.0,287.0,2024-08-01,65.64459930313589,14.24675373795875,4.607688215192055,True
848210,Mexico,"Cleveland, OH",2024,September,273,80,3032,3385,0.0,10.0,64.0,64.0,2024-09-01,52.890625,14.24675373795875,3.7124685365396144,True
848210,Mexico,"Cleveland, OH",2024,October,3180,150,35340,38670,0.0,1010.0,16.0,16.0,2024-10-01,2416.875,13.022544217513076,185.59161402191438,True
848210,Mexico,"Cleveland, OH",2024,November,4646,830,96428,101904,0.0,2510.0,668.0,668.0,2024-11-01,152.55089820359282,15.867760143078387,9.613889851374925,True
848210,Mexico,"Cleveland, OH",2024,December,1590,638,24031,26259,0.0,443.0,30.0,30.0,2024-12-01,875.3,16.019503723021245,54.63964521835513,True
848210,Mexico,"Cleveland, OH",2025,January,376,75,4181,4632,0.0,156.0,39.0,39.0,2025-01-01,118.76923076923077,16.019503723021245,7.414039337470259,True
848210,Mexico,"Cleveland, OH",2025,February,201,2424,8363,10988,0.0,6821.0,252.0,252.0,2025-02-01,43.6031746031746,17.195484981261124,2.5357339237998464,False
848210,Mexico,"Cleveland, OH",2025,April,0,2,35340,35342,0.0,416.0,20.0,20.0,2025-04-01,1767.1,17.20109699417507,102.73181998789993,True
848210,Mexico,"Cleveland, OH",2025,May,7406,101,21783,29290,0.0,209.0,12.0,12.0,2025-05-01,2440.8333333333335,15.36583435886745,158.8480831126984,True
848210,Mexico,"Cleveland, OH",2025,June,3045,2,8955,12002,0.0,405.0,217.0,217.0,2025-06-01,55.30875576036866,14.637430281095732,3.778583719835033,True
848210,Mexico,"Cleveland, OH",2025,October,30499,819,73989,105307,0.0,3804.0,520.0,520.0,2025-10-01,202.51346153846154,17.308310663704404,11.700359756260504,True
848210,Mexico,"Cleveland, OH",2025,November,23726,75,40214,64015,0.0,2000.0,911.0,911.0,2025-11-01,70.2689352360044,17.792431091700383,3.9493723411851613,True
848210,Mexico,"Cleveland, OH",2025,December,12451,2,14823,27276,0.0,4.0,2.0,2.0,2025-12-01,13638.0,18.91852268246678,720.8808123606482,True
848210,Mexico,"Cleveland, OH",2026,January,2404,500,4074,6978,0.0,40.0,42.0,42.0,2026-01-01,166.14285714285714,19.663703070527458,8.449215112075048,True
848210,Mexico,"Cleveland, OH",2026,March,7720,1294,13085,22099,0.0,3.0,70.0,70.0,2026-03-01,315.7,18.023113038013882,17.516396825239553,True
848210,Mexico,"Cleveland, OH",2026,April,978,75,5147,6200,0.0,960.0,547.0,547.0,2026-04-01,11.3345521023766,18.023113038013882,0.6288898082406772,False
848210,Mexico,"Cleveland, OH",2026,May,4621,1095,13591,19307,0.0,1924.0,1114.0,1114.0,2026-05-01,17.331238779174146,17.755497550946657,0.9761054979982867,False
848210,Mexico,"Cleveland, OH",2026,June,3262,2,9595,12859,0.0,20.0,62.0,62.0,2026-06-01,207.40322580645162,18.0229338716184,11.507739377164318,True
848210,Mexico,"Detroit, MI",2022,March,1056,163,11735,12954,0.0,4.0,21.0,21.0,2022-03-01,616.8571428571429,15.368789722427378,40.137001936917336,True
848210,Mexico,"Detroit, MI",2022,July,636,5,7071,7712,0.0,3.0,11.0,11.0,2022-07-01,701.0909090909091,18.938451477431467,37.019442161170545,True
848210,Mexico,"Detroit, MI",2022,October,757,42,8418,9217,0.0,458.0,38.0,38.0,2022-10-01,242.55263157894737,15.421047128288409,15.728674555050688,True
848210,Mexico,"Detroit, MI",2022,December,257,9,2853,3119,0.0,153.0,342.0,342.0,2022-12-01,9.119883040935672,19.259696259961405,0.4735216442584722,False
848210,Mexico,"Detroit, MI",2023,January,6857,285,76186,83328,0.0,876.0,772.0,772.0,2023-01-01,107.93782383419689,19.87158821818786,5.431766331359699,True
848210,Mexico,"Detroit, MI",2023,June,3105,561,34504,38170,0.0,751.0,181.0,181.0,2023-06-01,210.88397790055248,19.752538711160508,10.676297410894305,True
848210,Mexico,"Detroit, MI",2023,September,0,200,31326,31526,0.0,4600.0,675.0,675.0,2023-09-01,46.70518518518519,17.046420601893733,2.739882247185464,False
848210,Mexico,"Detroit, MI",2023,October,454,252,5043,5749,0.0,1.0,1.0,1.0,2023-10-01,5749.0,17.046420601893733,337.25555260330304,True
848210,Mexico,"Detroit, MI",2024,February,0,150,4198,4348,0.0,45.0,59.0,59.0,2024-02-01,73.69491525423729,14.273686401567634,5.162991057877214,True
848210,Mexico,"Detroit, MI",2024,June,0,111,10142,10253,0.0,127.0,117.0,117.0,2024-06-01,87.63247863247864,14.914197361146833,5.875775712930495,True
848210,Mexico,"Detroit, MI",2024,October,750,833,8333,9916,0.0,768.0,768.0,768.0,2024-10-01,12.911458333333334,13.022544217513076,0.9914697249382075,False
848210,Mexico,"Detroit, MI",2024,November,0,42,2400,2442,0.0,16.0,14.0,14.0,2024-11-01,174.42857142857142,15.867760143078387,10.992639783798232,True
848210,Mexico,"Detroit, MI",2024,December,0,250,3505,3755,0.0,100.0,25.0,25.0,2024-12-01,150.2,16.019503723021245,9.376070732088358,True
848210,Mexico,"Detroit, MI",2025,January,0,1,6018,6019,0.0,1.0,40.0,40.0,2025-01-01,150.475,16.019503723021245,9.39323730633153,True
848210,Mexico,"Detroit, MI",2025,February,216,18,2400,2634,0.0,12.0,29.0,29.0,2025-02-01,90.82758620689656,17.195484981261124,5.282060163227523,True
848210,Mexico,"Detroit, MI",2025,May,0,5,6734,6739,0.0,5.0,108.0,108.0,2025-05-01,62.398148148148145,15.36583435886745,4.060836964062344,True
848210,Mexico,"Detroit, MI",2025,June,870,1,2559,3430,0.0,1.0,36.0,36.0,2025-06-01,95.27777777777777,14.637430281095732,6.509187469936522,True
848210,Mexico,"Detroit, MI",2025,July,0,100,7983,8083,0.0,1.0,23.0,23.0,2025-07-01,351.4347826086956,14.637430281095732,24.009322391962083,True
848210,Mexico,"Detroit, MI",2025,November,19362,1094,43027,63483,0.0,5910.0,1443.0,1443.0,2025-11-01,43.99376299376299,17.792431091700383,2.4726111213820983,False
848210,Mexico,"Detroit, MI",2025,December,2110,1035,5802,8947,0.0,3.0,34.0,34.0,2025-12-01,263.1470588235294,18.91852268246678,13.909493000074875,True
848210,Mexico,"Detroit, MI",2026,March,1776,26,3011,4813,0.0,37.0,19.0,19.0,2026-03-01,253.31578947368422,18.023113038013882,14.055051918023103,True
848210,Mexico,"Detroit, MI",2026,April,0,46,28844,28890,0.0,18.0,224.0,224.0,2026-04-01,128.97321428571428,18.023113038013882,7.155989867770752,True
848210,Mexico,"Detroit, MI",2026,May,4495,22,13221,17738,0.0,5.0,35.0,35.0,2026-05-01,506.8,17.755497550946657,28.543272220100604,True
848210,Mexico,"El Paso, TX",2022,October,120,300,5000,5420,0.0,1.0,5.0,5.0,2022-10-01,1084.0,15.421047128288409,70.29354044392404,True
848210,Mexico,"El Paso, TX",2023,August,840,3,9331,10174,0.0,46656.0,20.0,20.0,2023-08-01,508.7,18.715275394502203,27.1810053166215,True
848210,Mexico,"El Paso, TX",2024,January,0,600,105000,105600,0.0,3.0,2.0,2.0,2024-01-01,52800.0,15.234181372063052,3465.8902050901397,True
848210,Mexico,"El Paso, TX",2024,June,0,1,2388,2389,0.0,4.0,1.0,1.0,2024-06-01,2389.0,14.914197361146833,160.18294127068577,True
848210,Mexico,"El Paso, TX",2025,June,0,14,17728,17742,0.0,3389.0,211.0,211.0,2025-06-01,84.08530805687204,14.637430281095732,5.744540294444194,True
848210,Mexico,"El Paso, TX",2025,July,0,21,24308,24329,0.0,6624.0,386.0,386.0,2025-07-01,63.02849740932643,14.637430281095732,4.305981049879216,True
848210,Mexico,"El Paso, TX",2025,August,0,10,11625,11635,0.0,3168.0,185.0,185.0,2025-08-01,62.891891891891895,13.637420277881331,4.6117147239274345,True
848210,Mexico,"El Paso, TX",2025,September,0,11,7397,7408,0.0,2016.0,117.0,117.0,2025-09-01,63.31623931623932,17.308310663704404,3.65814090967374,True
848210,Mexico,"El Paso, TX",2025,October,0,23,21136,21159,0.0,5760.0,335.0,335.0,2025-10-01,63.16119402985075,17.308310663704404,3.649183057610586,True
848210,Mexico,"El Paso, TX",2025,November,0,28,17965,17993,0.0,4896.0,285.0,285.0,2025-11-01,63.13333333333333,17.792431091700383,3.5483252967484065,True
848210,Mexico,"El Paso, TX",2025,December,0,16,6341,6357,0.0,1728.0,101.0,101.0,2025-12-01,62.94059405940594,18.91852268246678,3.326929650682383,True
848210,Mexico,"El Paso, TX",2026,January,0,12,9577,9589,0.0,2592.0,152.0,152.0,2026-01-01,63.08552631578947,19.663703070527458,3.2082220774755257,True
848210,Mexico,"El Paso, TX",2026,February,0,4,4256,4260,0.0,1152.0,63.0,63.0,2026-02-01,67.61904761904762,19.663703070527458,3.43877485214863,True
848210,Mexico,"El Paso, TX",2026,March,0,9,6385,6394,0.0,1728.0,94.0,94.0,2026-03-01,68.02127659574468,18.023113038013882,3.774113631328615,True
848210,Mexico,"El Paso, TX",2026,April,0,13,13833,13846,0.0,3744.0,204.0,204.0,2026-04-01,67.87254901960785,18.023113038013882,3.765861584314143,True
848210,Mexico,"Houston-Galveston, TX",2022,April,27806,7190,308966,343962,0.0,211.0,13090.0,13090.0,2022-04-01,26.27669977081742,15.222920912040028,1.7261273261976156,False
848210,Mexico,"Houston-Galveston, TX",2024,April,2199,708,24437,27344,0.0,2.0,352.0,352.0,2024-04-01,77.68181818181819,14.273686401567634,5.442309435443856,True
848210,Mexico,"Houston-Galveston, TX",2024,June,235,286,2614,3135,0.0,6.0,10.0,10.0,2024-06-01,313.5,14.914197361146833,21.020239467710336,True
848210,Mexico,"Laredo, TX",2022,January,141305,21960,3040801,3204066,0.0,1833686.0,304143.0,304143.0,2022-01-01,10.534735305431985,13.758687650098427,0.7656787895287834,False
848210,Mexico,"Laredo, TX",2022,February,150095,22816,3097887,3270798,0.0,1455048.0,289605.0,289605.0,2022-02-01,11.29399699590822,15.368789722427378,0.7348657376336608,False
848210,Mexico,"Laredo, TX",2022,March,235476,35801,4733860,5005137,0.0,1261679.0,380823.0,380823.0,2022-03-01,13.142948298815986,15.368789722427378,0.8551713268375801,False
848210,Mexico,"Laredo, TX",2022,April,124625,24387,2865344,3014356,0.0,711178.0,253306.0,253306.0,2022-04-01,11.900057637797762,15.222920912040028,0.7817197308294386,False
848210,Mexico,"Laredo, TX",2022,May,176886,44602,4107735,4329223,0.0,1573318.0,376359.0,376359.0,2022-05-01,11.5029081276122,15.222920912040028,0.7556308144854371,False
848210,Mexico,"Laredo, TX",2022,June,81887,29866,2560127,2671880,0.0,1441223.0,208110.0,208110.0,2022-06-01,12.838787179856807,18.938451477431467,0.6779216978302849,False
848210,Mexico,"Laredo, TX",2022,July,120764,20355,3056740,3197859,0.0,700180.0,198726.0,198726.0,2022-07-01,16.091799764499864,18.938451477431467,0.8496893097979054,False
848210,Mexico,"Laredo, TX",2022,August,230517,38017,3824342,4092876,0.0,588028.0,286604.0,286604.0,2022-08-01,14.280596223360456,18.925680652462134,0.7545618298014884,False
848210,Mexico,"Laredo, TX",2022,September,168633,21825,3142014,3332472,0.0,1488286.0,285739.0,285739.0,2022-09-01,11.662643181364812,15.421047128288409,0.7562808857493749,False
848210,Mexico,"Laredo, TX",2022,October,101520,37074,2924692,3063286,0.0,2210770.0,296615.0,296615.0,2022-10-01,10.32748175244003,15.421047128288409,0.6697004208939399,False
848210,Mexico,"Laredo, TX",2022,November,126671,24942,3310475,3462088,0.0,473645.0,237035.0,237035.0,2022-11-01,14.605809268673402,18.094739606335867,0.8071853801952023,False
848210,Mexico,"Laredo, TX",2022,December,80393,15747,2824224,2920364,0.0,406726.0,187865.0,187865.0,2022-12-01,15.545013706651053,19.259696259961405,0.8071266284176698,False
848210,Mexico,"Laredo, TX",2023,January,167873,26338,3426308,3620519,0.0,394491.0,230087.0,230087.0,2023-01-01,15.735434857249649,19.87158821818786,0.7918559243718368,False
848210,Mexico,"Laredo, TX",2023,February,144146,24861,3389579,3558586,0.0,385922.0,191505.0,191505.0,2023-02-01,18.58220934179264,19.87158821818786,0.9351144527433852,False
848210,Mexico,"Laredo, TX",2023,March,183657,32358,3955291,4171306,0.0,1560277.0,338278.0,338278.0,2023-03-01,12.330999946789326,15.99605468968214,0.7708775811289976,False
848210,Mexico,"Laredo, TX",2023,April,167072,27418,3502148,3696638,0.0,823499.0,276855.0,276855.0,2023-04-01,13.352252984414225,15.971209021931784,0.8360201764361616,False
848210,Mexico,"Laredo, TX",2023,May,182544,32281,3820010,4034835,0.0,1477201.0,335859.0,335859.0,2023-05-01,12.013478870597483,15.99605468968214,0.7510276192257883,False
848210,Mexico,"Laredo, TX",2023,June,179640,28895,3887761,4096296,0.0,1112376.0,296866.0,296866.0,2023-06-01,13.798467995661342,19.752538711160508,0.698566811964529,False
848210,Mexico,"Laredo, TX",2023,July,171812,19412,3220306,3411530,0.0,777933.0,213462.0,213462.0,2023-07-01,15.981907786866046,19.752538711160508,0.8091065164112806,False
848210,Mexico,"Laredo, TX",2023,August,177993,17881,3614174,3810048,0.0,470838.0,282993.0,282993.0,2023-08-01,13.463400154774146,18.715275394502203,0.7193802854073498,False
848210,Mexico,"Laredo, TX",2023,September,225305,37664,4182691,4445660,0.0,500424.0,386761.0,386761.0,2023-09-01,11.4945922675761,17.046420601893733,0.6743111962343071,False
848210,Mexico,"Laredo, TX",2023,October,197956,34059,3848159,4080174,0.0,474008.0,320645.0,320645.0,2023-10-01,12.724895133247049,17.046420601893733,0.7464848738880353,False
848210,Mexico,"Laredo, TX",2023,November,178012,36060,3456526,3670598,0.0,494563.0,261448.0,261448.0,2023-11-01,14.039495425476577,17.046420601893733,0.8236037202975557,False
848210,Mexico,"Laredo, TX",2023,December,242423,56391,3597823,3896637,0.0,510142.0,312820.0,312820.0,2023-12-01,12.456482961447477,17.457648583486254,0.7135258165999779,False
848210,Mexico,"Laredo, TX",2024,January,147757,19973,3443232,3610962,0.0,390341.0,223998.0,223998.0,2024-01-01,16.120510004553612,15.234181372063052,1.0581802599590904,False
848210,Mexico,"Laredo, TX",2024,February,267550,43533,4155127,4466210,0.0,760778.0,426848.0,426848.0,2024-02-01,10.463232813554239,14.273686401567634,0.7330434842960467,False
848210,Mexico,"Laredo, TX",2024,March,259868,34713,4799537,5094118,0.0,782842.0,463808.0,463808.0,2024-03-01,10.983247378225473,14.119006791594487,0.7779050991578362,False
848210,Mexico,"Laredo, TX",2024,April,188222,23405,3523207,3734834,0.0,645821.0,325180.0,325180.0,2024-04-01,11.485435758656743,14.273686401567634,0.8046579864186546,False
848210,Mexico,"Laredo, TX",2024,May,271226,27493,4456556,4755275,0.0,775148.0,406849.0,406849.0,2024-05-01,11.688058714658263,14.54658433337217,0.8034916270924167,False
